Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Spo18235																																																							
Spo18238																																																							
Spo18239																																																							
Spo18240																																																							
Spo18241																																																							
Spo18242																																																							
Spo18243																																																							
Spo18244																																																							
Spo18245																																																							
Spo18246																																																							
Spo18247																																																							
Spo18248																																																							
Spo18250																																																							
Spo18251																																																							
Spo18255																																																							
Spo18256																																																							
Spo18257																																																							
Spo18258																																																							
Spo18259																																																							
Spo18260																																																							
Spo18262																																																							
Spo18263																																																							
Spo18264																																																							
Spo18265																																																							
Spo18266																																																							
Spo18267																																																							
Spo18269																																																							
Spo18270																																																							
Spo18271																																																							
Spo18272																																																							
Spo18273																																																							
Spo18274																																																							
Spo18275																																																							
Spo18277																																																							
Spo18278																																																							
Spo18279																																																							
Spo18280																																																							
Spo18281																																																							
Spo18282																																																							
Spo18283																																																							
Spo18284																																																							
Spo18285																																																							
Spo18286																																																							
Spo18287																																																							
Spo18288																																																							
Spo18289																																																							
Spo18290																																																							
Spo18294																																																							
Spo18295																																																							
Spo18297																																																							
Spo18298																																																							
Spo18299																																																							
Spo18300																																																							
Spo18301																																																							
Spo18303																																																							
Spo18304																																																							
Spo18305																																																							
Spo18306																																																							
Spo18307																																																							
Spo18308																																																							
Spo18310																																																							
Spo18311																																																							
Spo18312																																																							
Spo18313																																																							
Spo18314																																																							
Spo18315																																																							
Spo18316																																																							
Spo18317																																																							
Spo18318																																																							
Spo18319																																																							
Spo18321																																																							
Spo18322																																																							
Spo18323																																																							
Spo18324																																																							
Spo18327																																																							
Spo18328																																																							
Spo18330																																																							
Spo18331																																																							
Spo18332																																																							
Spo18333																																																							
Spo18335																																																							
Spo18337																																																							
Spo18339																																																							
Spo18340																																																							
Spo18342																																																							
Spo18343																																																							
Spo18344																																																							
Spo18345																																																							
Spo18346																																																							
Spo18347																																																							
Spo18348																																																							
Spo18349																																																							
Spo18350																																																							
Spo18353																																																							
Spo18355																																																							
Spo18356																																																							
Spo18358																																																							
Spo18359																																																							
Spo18360																																																							
Spo18363																																																							
Spo18365																																																							
Spo18366																																																							
Spo18367																																																							
Spo18368																																																							
Spo18369																																																							
Spo18370																																																							
Spo18371																																																							
Spo18372																																																							
Spo18373																																																							
Spo18374																																																							
Spo18375																																																							
Spo18376																																																							
Spo18377																																																							
Spo18378																																																							
Spo18379																																																							
Spo18380																																																							
Spo18381																																																							
Spo18382																																																							
Spo18383																																																							
Spo18385																																																							
Spo18386																																																							
Spo18387																																																							
Spo18388																																																							
Spo18389																																																							
Spo18390																																																							
Spo18392																																																							
Spo18393																																																							
Spo18394																																																							
Spo18396																																																							
Spo18397																																																							
Spo18399																																																							
Spo18401																																																							
Spo18402																																																							
Spo18406																																																							
Spo18407																																																							
Spo18408																																																							
Spo18409																																																							
Spo18410																																																							
Spo18411																																																							
Spo18412																																																							
Spo18414																																																							
Spo18415																																																							
Spo18416																																																							
Spo18418																																																							
Spo18419																																																							
Spo18420																																																							
Spo18421																																																							
Spo18422																																																							
Spo18423																																																							
Spo18424																																																							
Spo18425																																																							
Spo18426																																																							
Spo18427																																																							
Spo18428																																																							
Spo18429																																																							
Spo18430																																																							
Spo18431																																																							
Spo18432																																																							
Spo18433																																																							
Spo18434																																																							
Spo18435																																																							
Spo18436																																																							
Spo18437																																																							
Spo18438																																																							
Spo18439																																																							
Spo18440																																																							
Spo18442																																																							
Spo18443																																																							
Spo18445																																																							
Spo18446																																																							
Spo18447																																																							
Spo18448																																																							
Spo18449																																																							
Spo18451																																																							
Spo18452																																																							
Spo18453																																																							
Spo18454																																																							
Spo18455																																																							
Spo18456																																																							
Spo18457																																																							
Spo18458																																																							
Spo18459																																																							
Spo18460																																																							
Spo18461																																																							
Spo18462																																																							
Spo18463																																																							
Spo18464																																																							
Spo18465																																																							
Spo18466																																																							
Spo18467																																																							
Spo18468																																																							
Spo18469																																																							
Spo18470																																																							
Spo18472																																																							
Spo18473																																																							
Spo18474																																																							
Spo18475																																																							
Spo18476																																																							
Spo18477																																																							
Spo18481																																																							
Spo18482																																																							
Spo18483																																																							
Spo18484																																																							
Spo18485																																																							
Spo18486																																																							
Spo18487																																																							
Spo18489																																																							
Spo18490																																																							
Spo18491																																																							
Spo18492																																																							
Spo18493																																																							
Spo18494																																																							
Spo18496																																																							
Spo18498																																																							
Spo18499																																																							
Spo18500																																																							
Spo18501																																																							
Spo18503																																																							
Spo18504																																																							
Spo18505																																																							
Spo18506																																																							
Spo18507																																																							
Spo18508																																																							
Spo18509																																																							
Spo18510																																																							
Spo18511																																																							
Spo18512																																																							
Spo18513																																																							
Spo18514																																																							
Spo18515																																																							
Spo18516																																																							
Spo18517																																																							
Spo18518																																																							
Spo18519																																																							
Spo18520																																																							
Spo18521																																																							
Spo18522																																																							
Spo18523																																																							
Spo18524																																																							
Spo18525																																																							
Spo18527																																																							
Spo18529																																																							
Spo18530																																																							
Spo18533																																																							
Spo18534																																																							
Spo18536																																																							
Spo18537																																																							
Spo18538																																																							
Spo18540																																																							
Spo18541																																																							
Spo18542																																																							
Spo18543																																																							
Spo18545																																																							
Spo18546																																																							
Spo18547																																																							
Spo18548																																																							
Spo18549																																																							
Spo18550																																																							
Spo18551																																																							
Spo18553																																																							
Spo18555																																																							
Spo18556																																																							
Spo18557																																																							
Spo18559																																																							
Spo18560																																																							
Spo18561																																																							
Spo18562																																																							
Spo18563																																																							
Spo18564																																																							
Spo18566																																																							
Spo18567																																																							
Spo18568																																																							
Spo18569																																																							
Spo18570																																																							
Spo18571																																																							
Spo18572																																																							
Spo18573																																																							
Spo18575																																																							
Spo18576																																																							
Spo18577																																																							
Spo18579																																																							
Spo18580																																																							
Spo18581																																																							
Spo18582																																																							
Spo18583																																																							
Spo18584																																																							
Spo18586																																																							
Spo18587																																																							
Spo18588																																																							
Spo18589																																																							
Spo18590																																																							
Spo18592																																																							
Spo18593																																																							
Spo18594																																																							
Spo18596																																																							
Spo18597																																																							
Spo18598																																																							
Spo18599																																																							
Spo18600																																																							
Spo18602																																																							
Spo18603																																																							
Spo18605																																																							
Spo18606																																																							
Spo18607																																																							
Spo18608																																																							
Spo18609																																																							
Spo18612																																																							
Spo18613																																																							
Spo18614																																																							
Spo18615																																																							
Spo18617																																																							
Spo18618																																																							
Spo18619																																																							
Spo18620																																																							
Spo18621																																																							
Spo18622																																																							
Spo18623																																																							
Spo18624																																																							
Spo18625																																																							
Spo18626																																																							
Spo18627																																																							
Spo18629																																																							
Spo18630																																																							
Spo18631																																																							
Spo18632																																																							
Spo18633																																																							
Spo18634																																																							
Spo18635																																																							
Spo18636																																																							
Spo18637																																																							
Spo18638																																																							
Spo18639																																																							
Spo18640																																																							
Spo18641																																																							
Spo18642																																																							
Spo18643																																																							
Spo18644																																																							
Spo18646																																																							
Spo18647																																																							
Spo18648																																																							
Spo18649																																																							
Spo18650																																																							
Spo18651																																																							
Spo18652																																																							
Spo18654																																																							
Spo18655																																																							
Spo18656																																																							
Spo18657																																																							
Spo18660																																																							
Spo18661																																																							
Spo18662																																																							
Spo18663																																																							
Spo18664																																																							
Spo18665																																																							
Spo18667																																																							
Spo18668																																																							
Spo18669																																																							
Spo18670																																																							
Spo18671																																																							
Spo18672																																																							
Spo18673																																																							
Spo18674																																																							
Spo18675																																																							
Spo18676																																																							
Spo18677																																																							
Spo18680																																																							
Spo18683																																																							
Spo18686																																																							
Spo18687																																																							
Spo18688																																																							
Spo18689																																																							
Spo18690																																																							
Spo18691																																																							
Spo18692																																																							
Spo18693																																																							
Spo18694																																																							
Spo18696																																																							
Spo18697																																																							
Spo18699																																																							
Spo18700																																																							
Spo18702																																																							
Spo18703																																																							
Spo18704																																																							
Spo18705																																																							
Spo18707																																																							
Spo18708																																																							
Spo18709																																																							
Spo18710																																																							
Spo18711																																																							
Spo18712																																																							
Spo18713																																																							
Spo18714																																																							
Spo18715																																																							
Spo18719																																																							
Spo18720																																																							
Spo18721																																																							
Spo18723																																																							
Spo18724																																																							
Spo18725																																																							
Spo18726																																																							
Spo18728																																																							
Spo18729																																																							
Spo18730																																																							
Spo18731																																																							
Spo18732																																																							
Spo18733																																																							
Spo18734																																																							
Spo18736																																																							
Spo18737																																																							
Spo18738																																																							
Spo18739																																																							
Spo18740																																																							
Spo18741																																																							
Spo18742																																																							
Spo18743																																																							
Spo18744																																																							
Spo18745																																																							
Spo18746																																																							
Spo18748																																																							
Spo18749																																																							
Spo18750																																																							
Spo18751																																																							
Spo18752																																																							
Spo18753																																																							
Spo18754																																																							
Spo18755																																																							
Spo18757																																																							
Spo18758																																																							
Spo18760																																																							
Spo18761																																																							
Spo18762																																																							
Spo18763																																																							
Spo18764																																																							
Spo18766																																																							
Spo18767																																																							
Spo18768																																																							
Spo18769																																																							
Spo18770																																																							
Spo18771																																																							
Spo18772																																																							
Spo18773																																																							
Spo18774																																																							
Spo18775																																																							
Spo18777																																																							
Spo18778																																																							
Spo18779																																																							
Spo18780																																																							
Spo18781																																																							
Spo18782																																																							
Spo18783																																																							
Spo18784																																																							
Spo18785																																																							
Spo18786																																																							
Spo18787																																																							
Spo18788																																																							
Spo18789																																																							
Spo18790																																																							
Spo18791																																																							
Spo18792																																																							
Spo18793																																																							
Spo18794																																																							
Spo18795																																																							
Spo18796																																																							
Spo18797																																																							
Spo18798																																																							
Spo18801																																																							
Spo18802																																																							
Spo18803																																																							
Spo18806																																																							
Spo18807																																																							
Spo18808																																																							
Spo18809																																																							
Spo18810																																																							
Spo18811																																																							
Spo18815																																																							
Spo18816																																																							
Spo18817																																																							
Spo18818																																																							
Spo18819																																																							
Spo18820																																																							
Spo18821																																																							
Spo18822																																																							
Spo18823																																																							
Spo18824																																																							
Spo18826																																																							
Spo18827																																																							
Spo18828																																																							
Spo18829																																																							
Spo18830																																																							
Spo18834																																																							
Spo18835																																																							
Spo18836																																																							
Spo18839																																																							
Spo18840																																																							
Spo18841																																																							
Spo18842																																																							
Spo18843																																																							
Spo18844																																																							
Spo18845																																																							
Spo18846																																																							
Spo18847																																																							
Spo18848																																																							
Spo18849																																																							
Spo18850																																																							
Spo18851																																																							
Spo18852																																																							
Spo18853																																																							
Spo18854																																																							
Spo18855																																																							
Spo18856																																																							
Spo18857																																																							
Spo18859																																																							
Spo18862																																																							
Spo18863																																																							
Spo18864																																																							
Spo18865																																																							
Spo18867																																																							
Spo18868																																																							
Spo18869																																																							
Spo18870																																																							
Spo18871																																																							
Spo18872																																																							
Spo18873																																																							
Spo18875																																																							
Spo18876																																																							
Spo18877																																																							
Spo18878																																																							
Spo18879																																																							
Spo18880																																																							
Spo18883																																																							
Spo18884																																																							
Spo18886																																																							
Spo18889																																																							
Spo18890																																																							
Spo18891																																																							
Spo18893																																																							
Spo18894																																																							
Spo18896																																																							
Spo18897																																																							
Spo18898																																																							
Spo18899																																																							
Spo18900																																																							
Spo18901																																																							
Spo18903																																																							
Spo18904																																																							
Spo18905																																																							
Spo18906																																																							
Spo18907																																																							
Spo18909																																																							
Spo18910																																																							
Spo18911																																																							
Spo18912																																																							
Spo18913																																																							
Spo18914																																																							
Spo18915																																																							
Spo18917																																																							
Spo18918																																																							
Spo18919																																																							
Spo18922																																																							
Spo18924																																																							
Spo18925																																																							
Spo18926																																																							
Spo18927																																																							
Spo18928																																																							
Spo18932																																																							
Spo18933																																																							
Spo18934																																																							
Spo18935																																																							
Spo18936																																																							
Spo18938																																																							
Spo18939																																																							
Spo18940																																																							
Spo18941																																																							
Spo18942																																																							
Spo18943																																																							
Spo18944																																																							
Spo18945																																																							
Spo18946																																																							
Spo18947																																																							
Spo18950																																																							
Spo18951																																																							
Spo18952																																																							
Spo18953																																																							
Spo18954																																																							
Spo18955																																																							
Spo18956																																																							
Spo18957																																																							
Spo18959																																																							
Spo18960																																																							
Spo18961																																																							
Spo18962																																																							
Spo18963																																																							
Spo18964																																																							
Spo18965																																																							
Spo18966																																																							
Spo18967																																																							
Spo18968																																																							
Spo18969																																																							
Spo18970																																																							
Spo18971																																																							
Spo18972																																																							
Spo18973																																																							
Spo18974																																																							
Spo18975																																																							
Spo18976																																																							
Spo18977																																																							
Spo18978																																																							
Spo18979																																																							
Spo18980																																																							
Spo18981																																																							
Spo18983																																																							
Spo18984																																																							
Spo18985																																																							
Spo18986																																																							
Spo18987																																																							
Spo18988																																																							
Spo18989																																																							
Spo18990																																																							
Spo18991																																																							
Spo18992																																																							
Spo18993																																																							
Spo18994																																																							
Spo18995																																																							
Spo18996																																																							
Spo19000																																																							
Spo19001																																																							
Spo19003																																																							
Spo19004																																																							
Spo19005																																																							
Spo19006																																																							
Spo19007																																																							
Spo19008																																																							
Spo19009																																																							
Spo19010																																																							
Spo19011																																																							
Spo19012																																																							
Spo19013																																																							
Spo19014																																																							
Spo19015																																																							
Spo19016																																																							
Spo19017																																																							
Spo19019																																																							
Spo19021																																																							
Spo19022																																																							
Spo19024																																																							
Spo19025																																																							
Spo19026																																																							
Spo19027																																																							
Spo19028																																																							
Spo19029																																																							
Spo19030																																																							
Spo19031																																																							
Spo19032																																																							
Spo19033																																																							
Spo19034																																																							
Spo19035																																																							
Spo19036																																																							
Spo19037																																																							
Spo19038																																																							
Spo19039																																																							
Spo19040																																																							
Spo19041																																																							
Spo19042																																																							
Spo19043																																																							
Spo19044																																																							
Spo19045																																																							
Spo19046																																																							
Spo19047																																																							
Spo19048																																																							
Spo19049																																																							
Spo19050																																																							
Spo19051																																																							
Spo19052																																																							
Spo19054																																																							
Spo19055																																																							
Spo19056																																																							
Spo19057																																																							
Spo19058																																																							
Spo19059																																																							
Spo19061																																																							
Spo19062																																																							
Spo19063																																																							
Spo19064																																																							
Spo19065																																																							
Spo19066																																																							
Spo19068																																																							
Spo19069																																																							
Spo19071																																																							
Spo19072																																																							
Spo19073																																																							
Spo19074																																																							
Spo19075																																																							
Spo19076																																																							
Spo19077																																																							
Spo19078																																																							
Spo19079																																																							
Spo19080																																																							
Spo19081																																																							
Spo19082																																																							
Spo19083																																																							
Spo19084																																																							
Spo19085																																																							
Spo19086																																																							
Spo19087																																																							
