Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cara_C_LOC113706740_rna61293																																																							
Cara_C_LOC113690031_rna39291																																																							
Cara_C_LOC113690030_rna39372																																																							
Cara_C_LOC113706745_rna60261																																																							
Cara_C_LOC113708904_rna63916																																																							
Cara_C_LOC113723658_rna13194																																																							
Cara_C_LOC113715369_rna74704																																																							
Cara_C_LOC113738960_rna29497																																																							
Cara_C_LOC113738961_rna29498																																																							
Cara_C_LOC113738967_rna29502																																																							
Cara_C_LOC113738964_rna29500																																																							
Cara_C_LOC113738965_rna29501																																																							
Cara_C_LOC113714423_rna70670																																																							
Cara_C_LOC113713477_rna69456																																																							
Cara_C_LOC113738968_rna29503																																																							
Cara_C_LOC113738969_rna29504																																																							
Cara_C_LOC113716697_rna74266																																																							
Cara_C_LOC113690851_rna39773																																																							
Cara_C_LOC113692157_rna40439																																																							
Cara_C_LOC113713475_rna69890																																																							
Cara_C_LOC113691935_rna40745																																																							
Cara_C_LOC113713474_rna69891																																																							
Cara_C_LOC113727979_rna14150																																																							
Cara_C_LOC113708178_rna63079																																																							
Cara_C_LOC113726414_rna10837																																																							
Cara_C_LOC113692504_rna42854																																																							
Cara_C_LOC113714422_rna69525																																																							
Cara_C_LOC113727971_rna1894																																																							
Cara_C_LOC113727970_rna14135																																																							
Cara_C_LOC113727972_rna14138																																																							
Cara_C_LOC113727975_rna14143																																																							
Cara_C_LOC113727977_rna14146																																																							
Cara_C_LOC113727976_rna14144																																																							
Cara_C_LOC113689738_rna39597																																																							
Cara_C_LOC113721003_rna8353																																																							
Cara_C_LOC113689730_rna38981																																																							
Cara_C_LOC113689731_rna38413																																																							
Cara_C_LOC113689732_rna39029																																																							
Cara_C_LOC113689733_rna38428																																																							
Cara_C_LOC113714775_rna69476																																																							
Cara_C_LOC113699616_rna51267																																																							
Cara_C_LOC113714777_rna69750																																																							
Cara_C_LOC113715362_rna74224																																																							
Cara_C_LOC113714771_rna71683																																																							
Cara_C_LOC113714773_rna71678																																																							
Cara_C_LOC113714772_rna71681																																																							
Cara_C_LOC113700062_rna50878																																																							
Cara_C_LOC113692158_rna40565																																																							
Cara_C_LOC113714779_rna69668																																																							
Cara_C_LOC113714778_rna70264																																																							
Cara_C_LOC113740164_rna28284																																																							
Cara_C_LOC113717186_rna73430																																																							
Cara_C_LOC113715367_rna73980																																																							
Cara_C_LOC113708493_rna64075																																																							
Cara_C_LOC113715366_rna74159																																																							
Cara_C_LOC113715580_rna72487																																																							
Cara_C_LOC113708937_rna62210																																																							
Cara_C_LOC113699617_rna51269																																																							
Cara_C_LOC113690949_rna39915																																																							
Cara_C_LOC113726371_rna10766																																																							
Cara_C_LOC113699723_rna51832																																																							
Cara_C_LOC113700024_rna50215																																																							
Cara_C_LOC113693117_rna43068																																																							
Cara_C_LOC113705506_rna61773																																																							
Cara_C_LOC113700027_rna49187																																																							
Cara_C_LOC113700020_rna50499																																																							
Cara_C_LOC113705501_rna60940																																																							
Cara_C_LOC113705502_rna60157																																																							
Cara_C_LOC113700023_rna50218																																																							
Cara_C_LOC113726595_rna11165																																																							
Cara_C_LOC113726596_rna11168																																																							
Cara_C_LOC113726597_rna11166																																																							
Cara_C_LOC113700028_rna49189																																																							
Cara_C_LOC113705509_rna62029																																																							
Cara_C_LOC113726592_rna11161																																																							
Cara_C_LOC113693021_rna42566																																																							
Cara_C_LOC113730902_rna2358																																																							
Cara_C_LOC113699422_rna49933																																																							
Cara_C_LOC113727957_rna14117																																																							
Cara_C_LOC113693113_rna43046																																																							
Cara_C_LOC113693543_rna44551																																																							
Cara_C_LOC113699424_rna51716																																																							
Cara_C_LOC113714227_rna71767																																																							
Cara_C_LOC113725719_rna9510																																																							
Cara_C_LOC113725718_rna9501																																																							
Cara_C_LOC113724430_rna12877																																																							
Cara_C_LOC113725713_rna9496																																																							
Cara_C_LOC113725712_rna9495																																																							
Cara_C_LOC113725711_rna9491																																																							
Cara_C_LOC113699615_rna51266																																																							
Cara_C_LOC113725717_rna9500																																																							
Cara_C_LOC113725715_rna9498																																																							
Cara_C_LOC113688956_rna38972																																																							
Cara_C_LOC113708015_rna62858																																																							
Cara_C_LOC113691547_rna44276																																																							
Cara_C_LOC113724446_rna12900																																																							
Cara_C_LOC113707901_rna64019																																																							
Cara_C_LOC113708011_rna63145																																																							
Cara_C_LOC113708010_rna62882																																																							
Cara_C_LOC113726759_rna11468																																																							
Cara_C_LOC113707905_rna62136																																																							
Cara_C_LOC113724992_rna8159																																																							
Cara_C_LOC113724993_rna8160																																																							
Cara_C_LOC113724990_rna8156																																																							
Cara_C_LOC113724991_rna8157																																																							
Cara_C_LOC113708018_rna64014																																																							
Cara_C_LOC113732852_rna2707																																																							
Cara_C_LOC113691549_rna40296																																																							
Cara_C_LOC113724552_rna13280																																																							
Cara_C_LOC113713884_rna70463																																																							
Cara_C_LOC113724433_rna12879																																																							
Cara_C_LOC113714362_rna71913																																																							
Cara_C_LOC113713883_rna70462																																																							
Cara_C_LOC113714360_rna69655																																																							
Cara_C_LOC113713881_rna70452																																																							
Cara_C_LOC113726620_rna1681																																																							
Cara_C_LOC113726621_rna11218																																																							
Cara_C_LOC113726624_rna11210																																																							
Cara_C_LOC113714369_rna70059																																																							
Cara_C_LOC113700066_rna52035																																																							
Cara_C_LOC113688958_rna39988																																																							
Cara_C_LOC113688919_rna39920																																																							
Cara_C_LOC113733453_rna2830																																																							
Cara_C_LOC113706141_rna61127																																																							
Cara_C_LOC113735601_rna23697																																																							
Cara_C_LOC113725825_rna9693																																																							
Cara_C_LOC113725824_rna9690																																																							
Cara_C_LOC113725827_rna9697																																																							
Cara_C_LOC113725826_rna9694																																																							
Cara_C_LOC113725821_rna9683																																																							
Cara_C_LOC113725820_rna9679																																																							
Cara_C_LOC113725823_rna9684																																																							
Cara_C_LOC113725822_rna9686																																																							
Cara_C_LOC113725829_rna9702																																																							
Cara_C_LOC113725828_rna9698																																																							
Cara_C_LOC113708838_rna62063																																																							
Cara_C_LOC113727954_rna14113																																																							
Cara_C_LOC113724193_rna12121																																																							
Cara_C_LOC113724190_rna12118																																																							
Cara_C_LOC113724191_rna12119																																																							
Cara_C_LOC113724196_rna12151																																																							
Cara_C_LOC113724665_rna13989																																																							
Cara_C_LOC113724666_rna13990																																																							
Cara_C_LOC113691859_rna43109																																																							
Cara_C_LOC113724668_rna13993																																																							
Cara_C_LOC113724669_rna13994																																																							
Cara_C_LOC113724198_rna12162																																																							
Cara_C_LOC113724199_rna12163																																																							
Cara_C_LOC113690275_rna38322																																																							
Cara_C_LOC113698374_rna49137																																																							
Cara_C_LOC113692145_rna42620																																																							
Cara_C_LOC113735850_rna24473																																																							
Cara_C_LOC113715587_rna73841																																																							
Cara_C_LOC113735852_rna24479																																																							
Cara_C_LOC113735855_rna24501																																																							
Cara_C_LOC113735854_rna24500																																																							
Cara_C_LOC113735857_rna24527																																																							
Cara_C_LOC113735859_rna24532																																																							
Cara_C_LOC113735858_rna24531																																																							
Cara_C_LOC113738496_rna28392																																																							
Cara_C_LOC113716633_rna72214																																																							
Cara_C_LOC113742910_rna2323																																																							
Cara_C_LOC113706813_rna61663																																																							
Cara_C_LOC113687263_rna81																																																							
Cara_C_LOC113731691_rna2505																																																							
Cara_C_LOC113716182_rna73492																																																							
Cara_C_LOC113692369_rna42799																																																							
Cara_C_LOC113699352_rna51229																																																							
Cara_C_LOC113692366_rna41291																																																							
Cara_C_LOC113692365_rna42798																																																							
Cara_C_LOC113716183_rna73494																																																							
Cara_C_LOC113692363_rna42865																																																							
Cara_C_LOC113689909_rna37654																																																							
Cara_C_LOC113692361_rna40517																																																							
Cara_C_LOC113728470_rna2082																																																							
Cara_C_LOC113699718_rna51811																																																							
Cara_C_LOC113725706_rna9482																																																							
Cara_C_LOC113693379_rna44076																																																							
Cara_C_LOC113693378_rna44073																																																							
Cara_C_LOC113693377_rna44072																																																							
Cara_C_LOC113693376_rna44071																																																							
Cara_C_LOC113727629_rna13490																																																							
Cara_C_LOC113699710_rna51793																																																							
Cara_C_LOC113693373_rna44066																																																							
Cara_C_LOC113693372_rna44063																																																							
Cara_C_LOC113699715_rna51799																																																							
Cara_C_LOC113699356_rna50792																																																							
Cara_C_LOC113698444_rna49601																																																							
Cara_C_LOC113707937_rna62994																																																							
Cara_C_LOC113698446_rna49410																																																							
Cara_C_LOC113698447_rna51108																																																							
Cara_C_LOC113698440_rna49138																																																							
Cara_C_LOC113698441_rna50076																																																							
Cara_C_LOC113698442_rna50078																																																							
Cara_C_LOC113698455_rna49170																																																							
Cara_C_LOC113714943_rna69364																																																							
Cara_C_LOC113714941_rna818																																																							
Cara_C_LOC113698448_rna51037																																																							
Cara_C_LOC113698997_rna52213																																																							
Cara_C_LOC113738764_rna28609																																																							
Cara_C_LOC113738765_rna927																																																							
Cara_C_LOC113738766_rna29744																																																							
Cara_C_LOC113738767_rna28396																																																							
Cara_C_LOC113738760_rna28061																																																							
Cara_C_LOC113690632_rna37108																																																							
Cara_C_LOC113690630_rna37106																																																							
Cara_C_LOC113707933_rna62863																																																							
Cara_C_LOC113705913_rna60322																																																							
Cara_C_LOC113739589_rna28230																																																							
Cara_C_LOC113690639_rna37126																																																							
Cara_C_LOC113690638_rna37123																																																							
Cara_C_LOC113740217_rna28901																																																							
Cara_C_LOC113715016_rna69988																																																							
Cara_C_LOC113715015_rna69952																																																							
Cara_C_LOC113715014_rna69923																																																							
Cara_C_LOC113740213_rna29883																																																							
Cara_C_LOC113715012_rna69914																																																							
Cara_C_LOC113715011_rna70271																																																							
Cara_C_LOC113728081_rna1914																																																							
Cara_C_LOC113692817_rna41220																																																							
Cara_C_LOC113715019_rna69994																																																							
Cara_C_LOC113740218_rna29870																																																							
Cara_C_LOC113725219_rna8548																																																							
Cara_C_LOC113708002_rna62498																																																							
Cara_C_LOC113734458_rna23294																																																							
Cara_C_LOC113734459_rna23295																																																							
Cara_C_LOC113699821_rna52157																																																							
Cara_C_LOC113699820_rna52156																																																							
Cara_C_LOC113734102_rna2919																																																							
Cara_C_LOC113699822_rna52160																																																							
Cara_C_LOC113734451_rna23280																																																							
Cara_C_LOC113734456_rna23293																																																							
Cara_C_LOC113734457_rna2986																																																							
Cara_C_LOC113734454_rna23288																																																							
Cara_C_LOC113734455_rna23291																																																							
Cara_C_LOC113698192_rna50214																																																							
Cara_C_LOC113692442_rna41596																																																							
Cara_C_LOC113698662_rna49748																																																							
Cara_C_LOC113735504_rna23372																																																							
Cara_C_LOC113698664_rna48807																																																							
Cara_C_LOC113698665_rna51620																																																							
Cara_C_LOC113735501_rna23357																																																							
Cara_C_LOC113735500_rna23356																																																							
Cara_C_LOC113698669_rna49923																																																							
Cara_C_LOC113698199_rna48940																																																							
Cara_C_LOC113699328_rna51463																																																							
Cara_C_LOC113728262_rna1937																																																							
Cara_C_LOC113735509_rna23412																																																							
Cara_C_LOC113735508_rna23411																																																							
Cara_C_LOC113689851_rna39552																																																							
Cara_C_LOC113692779_rna43976																																																							
Cara_C_LOC113689853_rna38009																																																							
Cara_C_LOC113692441_rna185																																																							
Cara_C_LOC113689855_rna38158																																																							
Cara_C_LOC113691575_rna44568																																																							
Cara_C_LOC113706261_rna61882																																																							
Cara_C_LOC113689856_rna37836																																																							
Cara_C_LOC113689859_rna38430																																																							
Cara_C_LOC113689858_rna39533																																																							
Cara_C_LOC113708005_rna64096																																																							
Cara_C_LOC113692774_rna43617																																																							
Cara_C_LOC113692775_rna41472																																																							
Cara_C_LOC113692776_rna41473																																																							
Cara_C_LOC113692777_rna41470																																																							
Cara_C_LOC113731994_rna9																																																							
Cara_C_LOC113724555_rna13288																																																							
Cara_C_LOC113717187_rna74248																																																							
Cara_C_LOC113723906_rna10039																																																							
Cara_C_LOC113717280_rna73772																																																							
Cara_C_LOC113713424_rna70105																																																							
Cara_C_LOC113723907_rna10050																																																							
Cara_C_LOC113714653_rna70303																																																							
Cara_C_LOC113728268_rna7971																																																							
Cara_C_LOC113725615_rna9289																																																							
Cara_C_LOC113714543_rna71761																																																							
Cara_C_LOC113705302_rna59460																																																							
Cara_C_LOC113692825_rna42875																																																							
Cara_C_LOC113738799_rna28459																																																							
Cara_C_LOC113708880_rna62831																																																							
Cara_C_LOC113721907_rna9776																																																							
Cara_C_LOC113728031_rna14247																																																							
Cara_C_LOC113726617_rna11208																																																							
Cara_C_LOC113728033_rna14268																																																							
Cara_C_LOC113731469_rna2468																																																							
Cara_C_LOC113728035_rna14271																																																							
Cara_C_LOC113725612_rna9285																																																							
Cara_C_LOC113728036_rna1906																																																							
Cara_C_LOC113726240_rna10510																																																							
Cara_C_LOC113738979_rna29525																																																							
Cara_C_LOC113705307_rna61531																																																							
Cara_C_LOC113689312_rna37978																																																							
Cara_C_LOC113735510_rna23413																																																							
Cara_C_LOC113699112_rna51456																																																							
Cara_C_LOC113726613_rna11204																																																							
Cara_C_LOC113692459_rna44013																																																							
Cara_C_LOC113734238_rna2949																																																							
Cara_C_LOC113726612_rna1679																																																							
Cara_C_LOC113739452_rna30299																																																							
Cara_C_LOC113726611_rna11203																																																							
Cara_C_LOC113743435_rna2819																																																							
Cara_C_LOC113706693_rna59910																																																							
Cara_C_LOC113724558_rna13293																																																							
Cara_C_LOC113689313_rna37979																																																							
Cara_C_LOC113689507_rna38651																																																							
Cara_C_LOC113713249_rna70075																																																							
Cara_C_LOC113689505_rna38619																																																							
Cara_C_LOC113689504_rna38610																																																							
Cara_C_LOC113689503_rna38580																																																							
Cara_C_LOC113689502_rna38571																																																							
Cara_C_LOC113689501_rna38550																																																							
Cara_C_LOC113689500_rna38544																																																							
Cara_C_LOC113714560_rna69395																																																							
Cara_C_LOC113714561_rna70278																																																							
Cara_C_LOC113714562_rna69789																																																							
Cara_C_LOC113713243_rna71111																																																							
Cara_C_LOC113713244_rna69575																																																							
Cara_C_LOC113713713_rna71838																																																							
Cara_C_LOC113713710_rna71674																																																							
Cara_C_LOC113689508_rna38652																																																							
Cara_C_LOC113728245_rna7863																																																							
Cara_C_LOC113734644_rna23707																																																							
Cara_C_LOC113739458_rna1017																																																							
Cara_C_LOC113740003_rna28298																																																							
Cara_C_LOC113689310_rna37976																																																							
Cara_C_LOC113698070_rna50826																																																							
Cara_C_LOC113693097_rna42939																																																							
Cara_C_LOC113707357_rna59536																																																							
Cara_C_LOC113707356_rna61675																																																							
Cara_C_LOC113707355_rna59197																																																							
Cara_C_LOC113734231_rna22182																																																							
Cara_C_LOC113707353_rna59060																																																							
Cara_C_LOC113724456_rna12930																																																							
Cara_C_LOC113707350_rna59267																																																							
Cara_C_LOC113739776_rna29060																																																							
Cara_C_LOC113706346_rna60299																																																							
Cara_C_LOC113734640_rna23701																																																							
Cara_C_LOC113707359_rna59819																																																							
Cara_C_LOC113707358_rna59447																																																							
Cara_C_LOC113727364_rna1801																																																							
Cara_C_LOC113727365_rna12828																																																							
Cara_C_LOC113727367_rna12834																																																							
Cara_C_LOC113734318_rna22968																																																							
Cara_C_LOC113726553_rna11079																																																							
Cara_C_LOC113734235_rna22751																																																							
Cara_C_LOC113727368_rna12844																																																							
Cara_C_LOC113693098_rna42942																																																							
Cara_C_LOC113726367_rna10759																																																							
Cara_C_LOC113726366_rna10758																																																							
Cara_C_LOC113726365_rna10757																																																							
Cara_C_LOC113726364_rna1639																																																							
Cara_C_LOC113726362_rna10752																																																							
Cara_C_LOC113726361_rna10747																																																							
Cara_C_LOC113726360_rna10744																																																							
Cara_C_LOC113714040_rna70962																																																							
Cara_C_LOC113730537_rna2288																																																							
Cara_C_LOC113726369_rna10762																																																							
Cara_C_LOC113726368_rna10760																																																							
Cara_C_LOC113694031_rna41964																																																							
Cara_C_LOC113694030_rna42758																																																							
Cara_C_LOC113694033_rna40557																																																							
Cara_C_LOC113694032_rna42725																																																							
Cara_C_LOC113694035_rna41017																																																							
Cara_C_LOC113724833_rna7878																																																							
Cara_C_LOC113694037_rna41154																																																							
Cara_C_LOC113694036_rna41677																																																							
Cara_C_LOC113707685_rna62270																																																							
Cara_C_LOC113694038_rna41153																																																							
Cara_C_LOC113707687_rna63989																																																							
Cara_C_LOC113734648_rna23712																																																							
Cara_C_LOC113707681_rna63314																																																							
Cara_C_LOC113707680_rna62843																																																							
Cara_C_LOC113739957_rna29545																																																							
Cara_C_LOC113707682_rna62766																																																							
Cara_C_LOC113722843_rna11832																																																							
Cara_C_LOC113727503_rna13214																																																							
Cara_C_LOC113727504_rna13219																																																							
Cara_C_LOC113727507_rna13228																																																							
Cara_C_LOC113698075_rna49118																																																							
Cara_C_LOC113727509_rna13239																																																							
Cara_C_LOC113692567_rna42668																																																							
Cara_C_LOC113724453_rna12916																																																							
Cara_C_LOC113726103_rna10213																																																							
Cara_C_LOC113726102_rna10212																																																							
Cara_C_LOC113726101_rna10209																																																							
Cara_C_LOC113739632_rna28423																																																							
Cara_C_LOC113726106_rna10219																																																							
Cara_C_LOC113726105_rna10216																																																							
Cara_C_LOC113699713_rna51797																																																							
Cara_C_LOC113726109_rna10223																																																							
Cara_C_LOC113726108_rna10221																																																							
Cara_C_LOC113733931_rna22146																																																							
Cara_C_LOC113698074_rna49119																																																							
Cara_C_LOC113722596_rna11154																																																							
Cara_C_LOC113735314_rna22067																																																							
Cara_C_LOC113735419_rna23084																																																							
Cara_C_LOC113713299_rna71416																																																							
Cara_C_LOC113708231_rna63220																																																							
Cara_C_LOC113725110_rna8362																																																							
Cara_C_LOC113722288_rna9094																																																							
Cara_C_LOC113728129_rna14436																																																							
Cara_C_LOC113706080_rna60828																																																							
Cara_C_LOC113690198_rna38449																																																							
Cara_C_LOC113706083_rna60835																																																							
Cara_C_LOC113705269_rna59409																																																							
Cara_C_LOC113705268_rna59408																																																							
Cara_C_LOC113706086_rna60839																																																							
Cara_C_LOC113690192_rna38814																																																							
Cara_C_LOC113690193_rna37337																																																							
Cara_C_LOC113705267_rna61153																																																							
Cara_C_LOC113690191_rna38813																																																							
Cara_C_LOC113690196_rna39071																																																							
Cara_C_LOC113690194_rna37087																																																							
Cara_C_LOC113705262_rna61128																																																							
Cara_C_LOC113716841_rna72235																																																							
Cara_C_LOC113716840_rna73732																																																							
Cara_C_LOC113716843_rna73574																																																							
Cara_C_LOC113716842_rna74346																																																							
Cara_C_LOC113733867_rna22023																																																							
Cara_C_LOC113724403_rna12814																																																							
Cara_C_LOC113716848_rna72384																																																							
Cara_C_LOC113715387_rna72589																																																							
Cara_C_LOC113715386_rna72878																																																							
Cara_C_LOC113715385_rna73003																																																							
Cara_C_LOC113740184_rna29492																																																							
Cara_C_LOC113715383_rna73622																																																							
Cara_C_LOC113740181_rna1191																																																							
Cara_C_LOC113715380_rna72170																																																							
Cara_C_LOC113737016_rna597																																																							
Cara_C_LOC113724450_rna12906																																																							
Cara_C_LOC113692992_rna42376																																																							
Cara_C_LOC113740189_rna1192																																																							
Cara_C_LOC113693562_rna41002																																																							
Cara_C_LOC113692993_rna42377																																																							
Cara_C_LOC113693566_rna42340																																																							
Cara_C_LOC113693567_rna43410																																																							
Cara_C_LOC113714549_rna69976																																																							
Cara_C_LOC113706559_rna61306																																																							
Cara_C_LOC113706556_rna61918																																																							
Cara_C_LOC113692994_rna42378																																																							
Cara_C_LOC113693569_rna43376																																																							
Cara_C_LOC113689648_rna39898																																																							
Cara_C_LOC113706553_rna61753																																																							
Cara_C_LOC113706550_rna61335																																																							
Cara_C_LOC113706551_rna61334																																																							
Cara_C_LOC113690992_rna39551																																																							
Cara_C_LOC113690993_rna38408																																																							
Cara_C_LOC113732625_rna2669																																																							
Cara_C_LOC113690991_rna39426																																																							
Cara_C_LOC113690996_rna37576																																																							
Cara_C_LOC113690997_rna37981																																																							
Cara_C_LOC113690994_rna39435																																																							
Cara_C_LOC113717102_rna72269																																																							
Cara_C_LOC113690999_rna39860																																																							
Cara_C_LOC113733862_rna22015																																																							
Cara_C_LOC113692289_rna44254																																																							
Cara_C_LOC113733860_rna22014																																																							
Cara_C_LOC113733861_rna22009																																																							
Cara_C_LOC113733866_rna22021																																																							
Cara_C_LOC113725459_rna8982																																																							
Cara_C_LOC113697678_rna331																																																							
Cara_C_LOC113733865_rna22019																																																							
Cara_C_LOC113722334_rna10511																																																							
Cara_C_LOC113692281_rna41378																																																							
Cara_C_LOC113733868_rna22031																																																							
Cara_C_LOC113725457_rna8981																																																							
Cara_C_LOC113725102_rna8356																																																							
Cara_C_LOC113692285_rna40882																																																							
Cara_C_LOC113692286_rna41764																																																							
Cara_C_LOC113692287_rna41766																																																							
Cara_C_LOC113699354_rna49471																																																							
Cara_C_LOC113734669_rna23779																																																							
Cara_C_LOC113717101_rna72266																																																							
Cara_C_LOC113734665_rna23765																																																							
Cara_C_LOC113734664_rna23766																																																							
Cara_C_LOC113734667_rna23776																																																							
Cara_C_LOC113734661_rna23759																																																							
Cara_C_LOC113734660_rna23761																																																							
Cara_C_LOC113692571_rna42098																																																							
Cara_C_LOC113734662_rna23758																																																							
Cara_C_LOC113725114_rna8367																																																							
Cara_C_LOC113724859_rna7913																																																							
Cara_C_LOC113724858_rna7912																																																							
Cara_C_LOC113738972_rna29513																																																							
Cara_C_LOC113727748_rna13719																																																							
Cara_C_LOC113724853_rna7906																																																							
Cara_C_LOC113724852_rna1331																																																							
Cara_C_LOC113724851_rna7904																																																							
Cara_C_LOC113724856_rna7909																																																							
Cara_C_LOC113724854_rna7908																																																							
Cara_C_LOC113707159_rna61843																																																							
Cara_C_LOC113691897_rna42894																																																							
Cara_C_LOC113732444_rna2632																																																							
Cara_C_LOC113705908_rna60296																																																							
Cara_C_LOC113731488_rna2466																																																							
Cara_C_LOC113723881_rna9809																																																							
Cara_C_LOC113723880_rna9808																																																							
Cara_C_LOC113723883_rna9868																																																							
Cara_C_LOC113723882_rna9819																																																							
Cara_C_LOC113705564_rna60166																																																							
Cara_C_LOC113723887_rna9925																																																							
Cara_C_LOC113723886_rna9906																																																							
Cara_C_LOC113723889_rna9934																																																							
Cara_C_LOC113723888_rna9926																																																							
Cara_C_LOC113734599_rna23605																																																							
Cara_C_LOC113689970_rna37583																																																							
Cara_C_LOC113708468_rna63949																																																							
Cara_C_LOC113708469_rna63953																																																							
Cara_C_LOC113706264_rna61888																																																							
Cara_C_LOC113734592_rna23606																																																							
Cara_C_LOC113708466_rna63947																																																							
Cara_C_LOC113699714_rna51798																																																							
Cara_C_LOC113708460_rna63930																																																							
Cara_C_LOC113708461_rna63931																																																							
Cara_C_LOC113708462_rna63935																																																							
Cara_C_LOC113734594_rna23609																																																							
Cara_C_LOC113691483_rna43332																																																							
Cara_C_LOC113691480_rna42862																																																							
Cara_C_LOC113726923_rna11749																																																							
Cara_C_LOC113691486_rna41788																																																							
Cara_C_LOC113692830_rna42797																																																							
Cara_C_LOC113691488_rna41155																																																							
Cara_C_LOC113713449_rna71550																																																							
Cara_C_LOC113723549_rna13073																																																							
Cara_C_LOC113715727_rna74630																																																							
Cara_C_LOC113699458_rna50073																																																							
Cara_C_LOC113699108_rna50470																																																							
Cara_C_LOC113699106_rna50089																																																							
Cara_C_LOC113699107_rna50086																																																							
Cara_C_LOC113699456_rna50050																																																							
Cara_C_LOC113699105_rna49831																																																							
Cara_C_LOC113699451_rna49846																																																							
Cara_C_LOC113691739_rna41297																																																							
Cara_C_LOC113691738_rna41295																																																							
Cara_C_LOC113735411_rna23046																																																							
Cara_C_LOC113723904_rna10032																																																							
Cara_C_LOC113724279_rna12393																																																							
Cara_C_LOC113697954_rna50894																																																							
